product_type,baseline_emission,product_emission,abatement_cost_per_tco2,project_lifetime_years,verification_cost_per_year,annual_steel_production_tonnes,willingness_to_pay_multiplier,customer_segment,allocation_method,volume_tonnes,export_market,premium_per_tonne_steel,premium_per_tCO2,total_premium_for_volume,co2_savings_per_t,amortized_abatement_per_t,amortized_verification_per_t,base_premium_per_t,segment_allocation_multiplier,total_multiplier,domestic_premium_per_t,carbon_price_export,free_allowance_factor,export_carbon_component
HRC,2.36,0.0,5000,10,20000000,100000,1.2,other,physical,1000,Domestic,1904.4,806.95,1904400.0,2.36,1180.0,200.0,1380.0,1.15,1.38,1904.4,0.0,0.0,0.0
HRC,2.36,0.0,5000,10,20000000,100000,1.2,other,physical,1000,EU (CBAM),17244.4,7306.95,17244400.0,2.36,1180.0,200.0,1380.0,1.15,1.38,1904.4,6500.0,0.0,15340.0
HRC,2.36,0.0,5000,10,20000000,100000,1.2,other,physical,1000,South Korea,2978.2,1261.95,2978200.0,2.36,1180.0,200.0,1380.0,1.15,1.38,1904.4,650.0,0.3,1073.8
HRC,2.36,0.0,5000,10,20000000,100000,1.2,other,physical,1000,Japan,1989.36,842.95,1989360.0,2.36,1180.0,200.0,1380.0,1.15,1.38,1904.4,180.0,0.8,84.96
HRC,2.36,0.0,5000,10,20000000,100000,1.2,other,certificate,1000,Domestic,1656.0,701.69,1656000.0,2.36,1180.0,200.0,1380.0,1.0,1.2,1656.0,0.0,0.0,0.0
HRC,2.36,0.0,5000,10,20000000,100000,1.2,other,certificate,1000,EU (CBAM),16996.0,7201.69,16996000.0,2.36,1180.0,200.0,1380.0,1.0,1.2,1656.0,6500.0,0.0,15340.0
HRC,2.36,0.0,5000,10,20000000,100000,1.2,other,certificate,1000,South Korea,2729.8,1156.69,2729800.0,2.36,1180.0,200.0,1380.0,1.0,1.2,1656.0,650.0,0.3,1073.8
HRC,2.36,0.0,5000,10,20000000,100000,1.2,other,certificate,1000,Japan,1740.96,737.69,1740960.0,2.36,1180.0,200.0,1380.0,1.0,1.2,1656.0,180.0,0.8,84.96
HRC,2.36,0.0,7000,10,20000000,100000,1.0,automotive,physical,1000,Domestic,2555.76,1082.95,2555760.0,2.36,1652.0,200.0,1852.0,1.38,1.38,2555.76,0.0,0.0,0.0
HRC,2.36,0.0,7000,10,20000000,100000,1.0,automotive,physical,1000,EU (CBAM),17895.76,7582.95,17895760.0,2.36,1652.0,200.0,1852.0,1.38,1.38,2555.76,6500.0,0.0,15340.0
HRC,2.36,0.0,7000,10,20000000,100000,1.0,automotive,physical,1000,South Korea,3629.56,1537.95,3629560.0,2.36,1652.0,200.0,1852.0,1.38,1.38,2555.76,650.0,0.3,1073.8
HRC,2.36,0.0,7000,10,20000000,100000,1.0,automotive,physical,1000,Japan,2640.72,1118.95,2640720.0,2.36,1652.0,200.0,1852.0,1.38,1.38,2555.76,180.0,0.8,84.96
HRC,2.36,0.0,7000,10,20000000,100000,1.0,automotive,certificate,1000,Domestic,2222.4,941.69,2222400.0,2.36,1652.0,200.0,1852.0,1.2,1.2,2222.4,0.0,0.0,0.0
HRC,2.36,0.0,7000,10,20000000,100000,1.0,automotive,certificate,1000,EU (CBAM),17562.4,7441.69,17562400.0,2.36,1652.0,200.0,1852.0,1.2,1.2,2222.4,6500.0,0.0,15340.0
HRC,2.36,0.0,7000,10,20000000,100000,1.0,automotive,certificate,1000,South Korea,3296.2,1396.69,3296200.0,2.36,1652.0,200.0,1852.0,1.2,1.2,2222.4,650.0,0.3,1073.8
HRC,2.36,0.0,7000,10,20000000,100000,1.0,automotive,certificate,1000,Japan,2307.36,977.69,2307360.0,2.36,1652.0,200.0,1852.0,1.2,1.2,2222.4,180.0,0.8,84.96
HRC,2.36,0.0,7000,10,20000000,100000,1.0,construction,physical,1000,Domestic,2236.29,947.58,2236290.0,2.36,1652.0,200.0,1852.0,1.208,1.208,2236.29,0.0,0.0,0.0
HRC,2.36,0.0,7000,10,20000000,100000,1.0,construction,physical,1000,EU (CBAM),17576.29,7447.58,17576290.0,2.36,1652.0,200.0,1852.0,1.208,1.208,2236.29,6500.0,0.0,15340.0
HRC,2.36,0.0,7000,10,20000000,100000,1.0,construction,physical,1000,South Korea,3310.09,1402.58,3310090.0,2.36,1652.0,200.0,1852.0,1.208,1.208,2236.29,650.0,0.3,1073.8
HRC,2.36,0.0,7000,10,20000000,100000,1.0,construction,physical,1000,Japan,2321.25,983.58,2321250.0,2.36,1652.0,200.0,1852.0,1.208,1.208,2236.29,180.0,0.8,84.96
HRC,2.36,0.0,7000,10,20000000,100000,1.0,construction,certificate,1000,Domestic,1944.6,823.98,1944600.0,2.36,1652.0,200.0,1852.0,1.05,1.05,1944.6,0.0,0.0,0.0
HRC,2.36,0.0,7000,10,20000000,100000,1.0,construction,certificate,1000,EU (CBAM),17284.6,7323.98,17284600.0,2.36,1652.0,200.0,1852.0,1.05,1.05,1944.6,6500.0,0.0,15340.0
HRC,2.36,0.0,7000,10,20000000,100000,1.0,construction,certificate,1000,South Korea,3018.4,1278.98,3018400.0,2.36,1652.0,200.0,1852.0,1.05,1.05,1944.6,650.0,0.3,1073.8
HRC,2.36,0.0,7000,10,20000000,100000,1.0,construction,certificate,1000,Japan,2029.56,859.98,2029560.0,2.36,1652.0,200.0,1852.0,1.05,1.05,1944.6,180.0,0.8,84.96
HRC,2.36,0.0,7000,10,20000000,100000,1.0,other,physical,1000,Domestic,2129.8,902.46,2129800.0,2.36,1652.0,200.0,1852.0,1.15,1.15,2129.8,0.0,0.0,0.0
HRC,2.36,0.0,7000,10,20000000,100000,1.0,other,physical,1000,EU (CBAM),17469.8,7402.46,17469800.0,2.36,1652.0,200.0,1852.0,1.15,1.15,2129.8,6500.0,0.0,15340.0
HRC,2.36,0.0,7000,10,20000000,100000,1.0,other,physical,1000,South Korea,3203.6,1357.46,3203600.0,2.36,1652.0,200.0,1852.0,1.15,1.15,2129.8,650.0,0.3,1073.8
HRC,2.36,0.0,7000,10,20000000,100000,1.0,other,physical,1000,Japan,2214.76,938.46,2214760.0,2.36,1652.0,200.0,1852.0,1.15,1.15,2129.8,180.0,0.8,84.96
HRC,2.36,0.0,7000,10,20000000,100000,1.0,other,certificate,1000,Domestic,1852.0,784.75,1852000.0,2.36,1652.0,200.0,1852.0,1.0,1.0,1852.0,0.0,0.0,0.0
HRC,2.36,0.0,7000,10,20000000,100000,1.0,other,certificate,1000,EU (CBAM),17192.0,7284.75,17192000.0,2.36,1652.0,200.0,1852.0,1.0,1.0,1852.0,6500.0,0.0,15340.0
HRC,2.36,0.0,7000,10,20000000,100000,1.0,other,certificate,1000,South Korea,2925.8,1239.75,2925800.0,2.36,1652.0,200.0,1852.0,1.0,1.0,1852.0,650.0,0.3,1073.8
HRC,2.36,0.0,7000,10,20000000,100000,1.0,other,certificate,1000,Japan,1936.96,820.75,1936960.0,2.36,1652.0,200.0,1852.0,1.0,1.0,1852.0,180.0,0.8,84.96
HRC,2.36,0.0,7000,10,20000000,100000,1.1,automotive,physical,1000,Domestic,2811.34,1191.24,2811336.0,2.36,1652.0,200.0,1852.0,1.38,1.518,2811.34,0.0,0.0,0.0
HRC,2.36,0.0,7000,10,20000000,100000,1.1,automotive,physical,1000,EU (CBAM),18151.34,7691.24,18151336.0,2.36,1652.0,200.0,1852.0,1.38,1.518,2811.34,6500.0,0.0,15340.0
HRC,2.36,0.0,7000,10,20000000,100000,1.1,automotive,physical,1000,South Korea,3885.14,1646.24,3885136.0,2.36,1652.0,200.0,1852.0,1.38,1.518,2811.34,650.0,0.3,1073.8
HRC,2.36,0.0,7000,10,20000000,100000,1.1,automotive,physical,1000,Japan,2896.3,1227.24,2896296.0,2.36,1652.0,200.0,1852.0,1.38,1.518,2811.34,180.0,0.8,84.96
HRC,2.36,0.0,7000,10,20000000,100000,1.1,automotive,certificate,1000,Domestic,2444.64,1035.86,2444640.0,2.36,1652.0,200.0,1852.0,1.2,1.32,2444.64,0.0,0.0,0.0
HRC,2.36,0.0,7000,10,20000000,100000,1.1,automotive,certificate,1000,EU (CBAM),17784.64,7535.86,17784640.0,2.36,1652.0,200.0,1852.0,1.2,1.32,2444.64,6500.0,0.0,15340.0
HRC,2.36,0.0,7000,10,20000000,100000,1.1,automotive,certificate,1000,South Korea,3518.44,1490.86,3518440.0,2.36,1652.0,200.0,1852.0,1.2,1.32,2444.64,650.0,0.3,1073.8
HRC,2.36,0.0,7000,10,20000000,100000,1.1,automotive,certificate,1000,Japan,2529.6,1071.86,2529600.0,2.36,1652.0,200.0,1852.0,1.2,1.32,2444.64,180.0,0.8,84.96
HRC,2.36,0.0,7000,10,20000000,100000,1.1,construction,physical,1000,Domestic,2459.92,1042.34,2459919.0,2.36,1652.0,200.0,1852.0,1.208,1.328,2459.92,0.0,0.0,0.0
HRC,2.36,0.0,7000,10,20000000,100000,1.1,construction,physical,1000,EU (CBAM),17799.92,7542.34,17799919.0,2.36,1652.0,200.0,1852.0,1.208,1.328,2459.92,6500.0,0.0,15340.0
HRC,2.36,0.0,7000,10,20000000,100000,1.1,construction,physical,1000,South Korea,3533.72,1497.34,3533719.0,2.36,1652.0,200.0,1852.0,1.208,1.328,2459.92,650.0,0.3,1073.8
HRC,2.36,0.0,7000,10,20000000,100000,1.1,construction,physical,1000,Japan,2544.88,1078.34,2544879.0,2.36,1652.0,200.0,1852.0,1.208,1.328,2459.92,180.0,0.8,84.96
HRC,2.36,0.0,7000,10,20000000,100000,1.1,construction,certificate,1000,Domestic,2139.06,906.38,2139060.0,2.36,1652.0,200.0,1852.0,1.05,1.155,2139.06,0.0,0.0,0.0
HRC,2.36,0.0,7000,10,20000000,100000,1.1,construction,certificate,1000,EU (CBAM),17479.06,7406.38,17479060.0,2.36,1652.0,200.0,1852.0,1.05,1.155,2139.06,6500.0,0.0,15340.0
HRC,2.36,0.0,7000,10,20000000,100000,1.1,construction,certificate,1000,South Korea,3212.86,1361.38,3212860.0,2.36,1652.0,200.0,1852.0,1.05,1.155,2139.06,650.0,0.3,1073.8
HRC,2.36,0.0,7000,10,20000000,100000,1.1,construction,certificate,1000,Japan,2224.02,942.38,2224020.0,2.36,1652.0,200.0,1852.0,1.05,1.155,2139.06,180.0,0.8,84.96
HRC,2.36,0.0,7000,10,20000000,100000,1.1,other,physical,1000,Domestic,2342.78,992.7,2342780.0,2.36,1652.0,200.0,1852.0,1.15,1.265,2342.78,0.0,0.0,0.0
HRC,2.36,0.0,7000,10,20000000,100000,1.1,other,physical,1000,EU (CBAM),17682.78,7492.7,17682780.0,2.36,1652.0,200.0,1852.0,1.15,1.265,2342.78,6500.0,0.0,15340.0
HRC,2.36,0.0,7000,10,20000000,100000,1.1,other,physical,1000,South Korea,3416.58,1447.7,3416580.0,2.36,1652.0,200.0,1852.0,1.15,1.265,2342.78,650.0,0.3,1073.8
HRC,2.36,0.0,7000,10,20000000,100000,1.1,other,physical,1000,Japan,2427.74,1028.7,2427740.0,2.36,1652.0,200.0,1852.0,1.15,1.265,2342.78,180.0,0.8,84.96
HRC,2.36,0.0,7000,10,20000000,100000,1.1,other,certificate,1000,Domestic,2037.2,863.22,2037200.0,2.36,1652.0,200.0,1852.0,1.0,1.1,2037.2,0.0,0.0,0.0
HRC,2.36,0.0,7000,10,20000000,100000,1.1,other,certificate,1000,EU (CBAM),17377.2,7363.22,17377200.0,2.36,1652.0,200.0,1852.0,1.0,1.1,2037.2,6500.0,0.0,15340.0
HRC,2.36,0.0,7000,10,20000000,100000,1.1,other,certificate,1000,South Korea,3111.0,1318.22,3111000.0,2.36,1652.0,200.0,1852.0,1.0,1.1,2037.2,650.0,0.3,1073.8
HRC,2.36,0.0,7000,10,20000000,100000,1.1,other,certificate,1000,Japan,2122.16,899.22,2122160.0,2.36,1652.0,200.0,1852.0,1.0,1.1,2037.2,180.0,0.8,84.96
HRC,2.36,0.0,7000,10,20000000,100000,1.2,automotive,physical,1000,Domestic,3066.91,1299.54,3066912.0,2.36,1652.0,200.0,1852.0,1.38,1.656,3066.91,0.0,0.0,0.0
HRC,2.36,0.0,7000,10,20000000,100000,1.2,automotive,physical,1000,EU (CBAM),18406.91,7799.54,18406912.0,2.36,1652.0,200.0,1852.0,1.38,1.656,3066.91,6500.0,0.0,15340.0
HRC,2.36,0.0,7000,10,20000000,100000,1.2,automotive,physical,1000,South Korea,4140.71,1754.54,4140712.0,2.36,1652.0,200.0,1852.0,1.38,1.656,3066.91,650.0,0.3,1073.8
HRC,2.36,0.0,7000,10,20000000,100000,1.2,automotive,physical,1000,Japan,3151.87,1335.54,3151872.0,2.36,1652.0,200.0,1852.0,1.38,1.656,3066.91,180.0,0.8,84.96
HRC,2.36,0.0,7000,10,20000000,100000,1.2,automotive,certificate,1000,Domestic,2666.88,1130.03,2666880.0,2.36,1652.0,200.0,1852.0,1.2,1.44,2666.88,0.0,0.0,0.0
HRC,2.36,0.0,7000,10,20000000,100000,1.2,automotive,certificate,1000,EU (CBAM),18006.88,7630.03,18006880.0,2.36,1652.0,200.0,1852.0,1.2,1.44,2666.88,6500.0,0.0,15340.0
HRC,2.36,0.0,7000,10,20000000,100000,1.2,automotive,certificate,1000,South Korea,3740.68,1585.03,3740680.0,2.36,1652.0,200.0,1852.0,1.2,1.44,2666.88,650.0,0.3,1073.8
HRC,2.36,0.0,7000,10,20000000,100000,1.2,automotive,certificate,1000,Japan,2751.84,1166.03,2751840.0,2.36,1652.0,200.0,1852.0,1.2,1.44,2666.88,180.0,0.8,84.96
HRC,2.36,0.0,7000,10,20000000,100000,1.2,construction,physical,1000,Domestic,2683.55,1137.1,2683548.0,2.36,1652.0,200.0,1852.0,1.208,1.449,2683.55,0.0,0.0,0.0
HRC,2.36,0.0,7000,10,20000000,100000,1.2,construction,physical,1000,EU (CBAM),18023.55,7637.1,18023548.0,2.36,1652.0,200.0,1852.0,1.208,1.449,2683.55,6500.0,0.0,15340.0
HRC,2.36,0.0,7000,10,20000000,100000,1.2,construction,physical,1000,South Korea,3757.35,1592.1,3757348.0,2.36,1652.0,200.0,1852.0,1.208,1.449,2683.55,650.0,0.3,1073.8
HRC,2.36,0.0,7000,10,20000000,100000,1.2,construction,physical,1000,Japan,2768.51,1173.1,2768508.0,2.36,1652.0,200.0,1852.0,1.208,1.449,2683.55,180.0,0.8,84.96
HRC,2.36,0.0,7000,10,20000000,100000,1.2,construction,certificate,1000,Domestic,2333.52,988.78,2333520.0,2.36,1652.0,200.0,1852.0,1.05,1.26,2333.52,0.0,0.0,0.0
HRC,2.36,0.0,7000,10,20000000,100000,1.2,construction,certificate,1000,EU (CBAM),17673.52,7488.78,17673520.0,2.36,1652.0,200.0,1852.0,1.05,1.26,2333.52,6500.0,0.0,15340.0
HRC,2.36,0.0,7000,10,20000000,100000,1.2,construction,certificate,1000,South Korea,3407.32,1443.78,3407320.0,2.36,1652.0,200.0,1852.0,1.05,1.26,2333.52,650.0,0.3,1073.8
HRC,2.36,0.0,7000,10,20000000,100000,1.2,construction,certificate,1000,Japan,2418.48,1024.78,2418480.0,2.36,1652.0,200.0,1852.0,1.05,1.26,2333.52,180.0,0.8,84.96
HRC,2.36,0.0,7000,10,20000000,100000,1.2,other,physical,1000,Domestic,2555.76,1082.95,2555760.0,2.36,1652.0,200.0,1852.0,1.15,1.38,2555.76,0.0,0.0,0.0
HRC,2.36,0.0,7000,10,20000000,100000,1.2,other,physical,1000,EU (CBAM),17895.76,7582.95,17895760.0,2.36,1652.0,200.0,1852.0,1.15,1.38,2555.76,6500.0,0.0,15340.0
HRC,2.36,0.0,7000,10,20000000,100000,1.2,other,physical,1000,South Korea,3629.56,1537.95,3629560.0,2.36,1652.0,200.0,1852.0,1.15,1.38,2555.76,650.0,0.3,1073.8
HRC,2.36,0.0,7000,10,20000000,100000,1.2,other,physical,1000,Japan,2640.72,1118.95,2640720.0,2.36,1652.0,200.0,1852.0,1.15,1.38,2555.76,180.0,0.8,84.96
HRC,2.36,0.0,7000,10,20000000,100000,1.2,other,certificate,1000,Domestic,2222.4,941.69,2222400.0,2.36,1652.0,200.0,1852.0,1.0,1.2,2222.4,0.0,0.0,0.0
HRC,2.36,0.0,7000,10,20000000,100000,1.2,other,certificate,1000,EU (CBAM),17562.4,7441.69,17562400.0,2.36,1652.0,200.0,1852.0,1.0,1.2,2222.4,6500.0,0.0,15340.0
HRC,2.36,0.0,7000,10,20000000,100000,1.2,other,certificate,1000,South Korea,3296.2,1396.69,3296200.0,2.36,1652.0,200.0,1852.0,1.0,1.2,2222.4,650.0,0.3,1073.8
HRC,2.36,0.0,7000,10,20000000,100000,1.2,other,certificate,1000,Japan,2307.36,977.69,2307360.0,2.36,1652.0,200.0,1852.0,1.0,1.2,2222.4,180.0,0.8,84.96
HRC,2.36,0.6,3000,10,20000000,100000,1.0,automotive,physical,1000,Domestic,1004.64,570.82,1004640.0,1.76,528.0,200.0,728.0,1.38,1.38,1004.64,0.0,0.0,0.0
HRC,2.36,0.6,3000,10,20000000,100000,1.0,automotive,physical,1000,EU (CBAM),12444.64,7070.82,12444640.0,1.76,528.0,200.0,728.0,1.38,1.38,1004.64,6500.0,0.0,11440.0
HRC,2.36,0.6,3000,10,20000000,100000,1.0,automotive,physical,1000,South Korea,1805.44,1025.82,1805440.0,1.76,528.0,200.0,728.0,1.38,1.38,1004.64,650.0,0.3,800.8
HRC,2.36,0.6,3000,10,20000000,100000,1.0,automotive,physical,1000,Japan,1068.0,606.82,1068000.0,1.76,528.0,200.0,728.0,1.38,1.38,1004.64,180.0,0.8,63.36
HRC,2.36,0.6,3000,10,20000000,100000,1.0,automotive,certificate,1000,Domestic,873.6,496.36,873600.0,1.76,528.0,200.0,728.0,1.2,1.2,873.6,0.0,0.0,0.0
HRC,2.36,0.6,3000,10,20000000,100000,1.0,automotive,certificate,1000,EU (CBAM),12313.6,6996.36,12313600.0,1.76,528.0,200.0,728.0,1.2,1.2,873.6,6500.0,0.0,11440.0
HRC,2.36,0.6,3000,10,20000000,100000,1.0,automotive,certificate,1000,South Korea,1674.4,951.36,1674400.0,1.76,528.0,200.0,728.0,1.2,1.2,873.6,650.0,0.3,800.8
HRC,2.36,0.6,3000,10,20000000,100000,1.0,automotive,certificate,1000,Japan,936.96,532.36,936960.0,1.76,528.0,200.0,728.0,1.2,1.2,873.6,180.0,0.8,63.36
HRC,2.36,0.6,3000,10,20000000,100000,1.0,construction,physical,1000,Domestic,879.06,499.47,879060.0,1.76,528.0,200.0,728.0,1.208,1.208,879.06,0.0,0.0,0.0
HRC,2.36,0.6,3000,10,20000000,100000,1.0,construction,physical,1000,EU (CBAM),12319.06,6999.47,12319060.0,1.76,528.0,200.0,728.0,1.208,1.208,879.06,6500.0,0.0,11440.0
HRC,2.36,0.6,3000,10,20000000,100000,1.0,construction,physical,1000,South Korea,1679.86,954.47,1679860.0,1.76,528.0,200.0,728.0,1.208,1.208,879.06,650.0,0.3,800.8
HRC,2.36,0.6,3000,10,20000000,100000,1.0,construction,physical,1000,Japan,942.42,535.47,942420.0,1.76,528.0,200.0,728.0,1.208,1.208,879.06,180.0,0.8,63.36
HRC,2.36,0.6,3000,10,20000000,100000,1.0,construction,certificate,1000,Domestic,764.4,434.32,764400.0,1.76,528.0,200.0,728.0,1.05,1.05,764.4,0.0,0.0,0.0
HRC,2.36,0.6,3000,10,20000000,100000,1.0,construction,certificate,1000,EU (CBAM),12204.4,6934.32,12204400.0,1.76,528.0,200.0,728.0,1.05,1.05,764.4,6500.0,0.0,11440.0
HRC,2.36,0.6,3000,10,20000000,100000,1.0,construction,certificate,1000,South Korea,1565.2,889.32,1565200.0,1.76,528.0,200.0,728.0,1.05,1.05,764.4,650.0,0.3,800.8
HRC,2.36,0.6,3000,10,20000000,100000,1.0,construction,certificate,1000,Japan,827.76,470.32,827760.0,1.76,528.0,200.0,728.0,1.05,1.05,764.4,180.0,0.8,63.36
HRC,2.36,0.6,3000,10,20000000,100000,1.0,other,physical,1000,Domestic,837.2,475.68,837200.0,1.76,528.0,200.0,728.0,1.15,1.15,837.2,0.0,0.0,0.0
HRC,2.36,0.6,3000,10,20000000,100000,1.0,other,physical,1000,EU (CBAM),12277.2,6975.68,12277200.0,1.76,528.0,200.0,728.0,1.15,1.15,837.2,6500.0,0.0,11440.0
HRC,2.36,0.6,3000,10,20000000,100000,1.0,other,physical,1000,South Korea,1638.0,930.68,1638000.0,1.76,528.0,200.0,728.0,1.15,1.15,837.2,650.0,0.3,800.8
HRC,2.36,0.6,3000,10,20000000,100000,1.0,other,physical,1000,Japan,900.56,511.68,900560.0,1.76,528.0,200.0,728.0,1.15,1.15,837.2,180.0,0.8,63.36
HRC,2.36,0.6,3000,10,20000000,100000,1.0,other,certificate,1000,Domestic,728.0,413.64,728000.0,1.76,528.0,200.0,728.0,1.0,1.0,728.0,0.0,0.0,0.0
HRC,2.36,0.6,3000,10,20000000,100000,1.0,other,certificate,1000,EU (CBAM),12168.0,6913.64,12168000.0,1.76,528.0,200.0,728.0,1.0,1.0,728.0,6500.0,0.0,11440.0
HRC,2.36,0.6,3000,10,20000000,100000,1.0,other,certificate,1000,South Korea,1528.8,868.64,1528800.0,1.76,528.0,200.0,728.0,1.0,1.0,728.0,650.0,0.3,800.8
HRC,2.36,0.6,3000,10,20000000,100000,1.0,other,certificate,1000,Japan,791.36,449.64,791360.0,1.76,528.0,200.0,728.0,1.0,1.0,728.0,180.0,0.8,63.36
HRC,2.36,0.6,3000,10,20000000,100000,1.1,automotive,physical,1000,Domestic,1105.1,627.9,1105104.0,1.76,528.0,200.0,728.0,1.38,1.518,1105.1,0.0,0.0,0.0
HRC,2.36,0.6,3000,10,20000000,100000,1.1,automotive,physical,1000,EU (CBAM),12545.1,7127.9,12545104.0,1.76,528.0,200.0,728.0,1.38,1.518,1105.1,6500.0,0.0,11440.0
HRC,2.36,0.6,3000,10,20000000,100000,1.1,automotive,physical,1000,South Korea,1905.9,1082.9,1905904.0,1.76,528.0,200.0,728.0,1.38,1.518,1105.1,650.0,0.3,800.8
HRC,2.36,0.6,3000,10,20000000,100000,1.1,automotive,physical,1000,Japan,1168.46,663.9,1168464.0,1.76,528.0,200.0,728.0,1.38,1.518,1105.1,180.0,0.8,63.36
HRC,2.36,0.6,3000,10,20000000,100000,1.1,automotive,certificate,1000,Domestic,960.96,546.0,960960.0,1.76,528.0,200.0,728.0,1.2,1.32,960.96,0.0,0.0,0.0
HRC,2.36,0.6,3000,10,20000000,100000,1.1,automotive,certificate,1000,EU (CBAM),12400.96,7046.0,12400960.0,1.76,528.0,200.0,728.0,1.2,1.32,960.96,6500.0,0.0,11440.0
HRC,2.36,0.6,3000,10,20000000,100000,1.1,automotive,certificate,1000,South Korea,1761.76,1001.0,1761760.0,1.76,528.0,200.0,728.0,1.2,1.32,960.96,650.0,0.3,800.8
HRC,2.36,0.6,3000,10,20000000,100000,1.1,automotive,certificate,1000,Japan,1024.32,582.0,1024320.0,1.76,528.0,200.0,728.0,1.2,1.32,960.96,180.0,0.8,63.36
HRC,2.36,0.6,3000,10,20000000,100000,1.1,construction,physical,1000,Domestic,966.97,549.41,966966.0,1.76,528.0,200.0,728.0,1.208,1.328,966.97,0.0,0.0,0.0
HRC,2.36,0.6,3000,10,20000000,100000,1.1,construction,physical,1000,EU (CBAM),12406.97,7049.41,12406966.0,1.76,528.0,200.0,728.0,1.208,1.328,966.97,6500.0,0.0,11440.0
HRC,2.36,0.6,3000,10,20000000,100000,1.1,construction,physical,1000,South Korea,1767.77,1004.41,1767766.0,1.76,528.0,200.0,728.0,1.208,1.328,966.97,650.0,0.3,800.8
HRC,2.36,0.6,3000,10,20000000,100000,1.1,construction,physical,1000,Japan,1030.33,585.41,1030326.0,1.76,528.0,200.0,728.0,1.208,1.328,966.97,180.0,0.8,63.36
HRC,2.36,0.6,3000,10,20000000,100000,1.1,construction,certificate,1000,Domestic,840.84,477.75,840840.0,1.76,528.0,200.0,728.0,1.05,1.155,840.84,0.0,0.0,0.0
HRC,2.36,0.6,3000,10,20000000,100000,1.1,construction,certificate,1000,EU (CBAM),12280.84,6977.75,12280840.0,1.76,528.0,200.0,728.0,1.05,1.155,840.84,6500.0,0.0,11440.0
HRC,2.36,0.6,3000,10,20000000,100000,1.1,construction,certificate,1000,South Korea,1641.64,932.75,1641640.0,1.76,528.0,200.0,728.0,1.05,1.155,840.84,650.0,0.3,800.8
HRC,2.36,0.6,3000,10,20000000,100000,1.1,construction,certificate,1000,Japan,904.2,513.75,904200.0,1.76,528.0,200.0,728.0,1.05,1.155,840.84,180.0,0.8,63.36
HRC,2.36,0.6,3000,10,20000000,100000,1.1,other,physical,1000,Domestic,920.92,523.25,920920.0,1.76,528.0,200.0,728.0,1.15,1.265,920.92,0.0,0.0,0.0
HRC,2.36,0.6,3000,10,20000000,100000,1.1,other,physical,1000,EU (CBAM),12360.92,7023.25,12360920.0,1.76,528.0,200.0,728.0,1.15,1.265,920.92,6500.0,0.0,11440.0
HRC,2.36,0.6,3000,10,20000000,100000,1.1,other,physical,1000,South Korea,1721.72,978.25,1721720.0,1.76,528.0,200.0,728.0,1.15,1.265,920.92,650.0,0.3,800.8
HRC,2.36,0.6,3000,10,20000000,100000,1.1,other,physical,1000,Japan,984.28,559.25,984280.0,1.76,528.0,200.0,728.0,1.15,1.265,920.92,180.0,0.8,63.36
HRC,2.36,0.6,3000,10,20000000,100000,1.1,other,certificate,1000,Domestic,800.8,455.0,800800.0,1.76,528.0,200.0,728.0,1.0,1.1,800.8,0.0,0.0,0.0
HRC,2.36,0.6,3000,10,20000000,100000,1.1,other,certificate,1000,EU (CBAM),12240.8,6955.0,12240800.0,1.76,528.0,200.0,728.0,1.0,1.1,800.8,6500.0,0.0,11440.0
HRC,2.36,0.6,3000,10,20000000,100000,1.1,other,certificate,1000,South Korea,1601.6,910.0,1601600.0,1.76,528.0,200.0,728.0,1.0,1.1,800.8,650.0,0.3,800.8
HRC,2.36,0.6,3000,10,20000000,100000,1.1,other,certificate,1000,Japan,864.16,491.0,864160.0,1.76,528.0,200.0,728.0,1.0,1.1,800.8,180.0,0.8,63.36
HRC,2.36,0.6,3000,10,20000000,100000,1.2,automotive,physical,1000,Domestic,1205.57,684.98,1205568.0,1.76,528.0,200.0,728.0,1.38,1.656,1205.57,0.0,0.0,0.0
HRC,2.36,0.6,3000,10,20000000,100000,1.2,automotive,physical,1000,EU (CBAM),12645.57,7184.98,12645568.0,1.76,528.0,200.0,728.0,1.38,1.656,1205.57,6500.0,0.0,11440.0
HRC,2.36,0.6,3000,10,20000000,100000,1.2,automotive,physical,1000,South Korea,2006.37,1139.98,2006368.0,1.76,528.0,200.0,728.0,1.38,1.656,1205.57,650.0,0.3,800.8
HRC,2.36,0.6,3000,10,20000000,100000,1.2,automotive,physical,1000,Japan,1268.93,720.98,1268928.0,1.76,528.0,200.0,728.0,1.38,1.656,1205.57,180.0,0.8,63.36
HRC,2.36,0.6,3000,10,20000000,100000,1.2,automotive,certificate,1000,Domestic,1048.32,595.64,1048320.0,1.76,528.0,200.0,728.0,1.2,1.44,1048.32,0.0,0.0,0.0
HRC,2.36,0.6,3000,10,20000000,100000,1.2,automotive,certificate,1000,EU (CBAM),12488.32,7095.64,12488320.0,1.76,528.0,200.0,728.0,1.2,1.44,1048.32,6500.0,0.0,11440.0
HRC,2.36,0.6,3000,10,20000000,100000,1.2,automotive,certificate,1000,South Korea,1849.12,1050.64,1849120.0,1.76,528.0,200.0,728.0,1.2,1.44,1048.32,650.0,0.3,800.8
HRC,2.36,0.6,3000,10,20000000,100000,1.2,automotive,certificate,1000,Japan,1111.68,631.64,1111680.0,1.76,528.0,200.0,728.0,1.2,1.44,1048.32,180.0,0.8,63.36
